Date,Bitcoin,Ethereum,Total
2023-11-22,608915.0,344798.0,3507761.0
2023-11-23,630485.0,345438.0,3386143.0
2023-11-24,777181.0,333948.0,3470594.0
2023-11-25,719426.0,304224.0,3138907.0
2023-11-26,694119.0,300373.0,3082225.0
2023-11-27,656456.0,302384.0,3357016.0
2023-11-28,664405.0,310711.0,3310854.0
2023-11-29,601959.0,314769.0,3464069.0
2023-11-30,599522.0,322256.0,3608152.0
2023-12-01,719708.0,338973.0,3710142.0
2023-12-02,494968.0,317432.0,3255878.0
2023-12-03,591328.0,317349.0,3268159.0
2023-12-04,663801.0,361926.0,3625951.0
2023-12-05,519625.0,349888.0,3666250.0
2023-12-06,497077.0,343840.0,3747197.0
2023-12-07,544239.0,372885.0,3632328.0
2023-12-08,583084.0,388988.0,3629461.0
2023-12-09,597608.0,363584.0,3575918.0
2023-12-10,540595.0,348470.0,3397131.0
2023-12-11,678970.0,328118.0,3664368.0
2023-12-12,548861.0,327299.0,3704246.0
2023-12-13,423396.0,317144.0,3594019.0
2023-12-14,377858.0,343930.0,3758065.0
2023-12-15,521831.0,339740.0,3988491.0
2023-12-16,430674.0,308027.0,3516675.0
2023-12-17,434538.0,328276.0,3516301.0
2023-12-18,613496.0,346654.0,3810499.0
2023-12-19,513603.0,372530.0,3935833.0
2023-12-20,482350.0,416884.0,3957717.0
2023-12-21,488161.0,426440.0,4158277.0
2023-12-22,664527.0,422607.0,3982530.0
2023-12-23,592630.0,366783.0,3752627.0
2023-12-24,621090.0,373519.0,3782631.0
2023-12-25,459464.0,359760.0,3948718.0
2023-12-26,474589.0,368428.0,4322784.0
2023-12-27,474026.0,373198.0,4726889.0
2023-12-28,534031.0,408234.0,5461304.0
2023-12-29,579806.0,350431.0,6472761.0
2023-12-30,511334.0,368343.0,6662918.0
2023-12-31,517296.0,350337.0,5573204.0
2024-01-01,564117.0,413568.0,4666610.0
2024-01-02,568356.0,383353.0,5145177.0
2024-01-03,630782.0,341860.0,5367262.0
2024-01-04,683139.0,348298.0,5798582.0
2024-01-05,489645.0,341721.0,5345729.0
2024-01-06,515737.0,325173.0,5019360.0
2024-01-07,442516.0,398135.0,5076620.0
2024-01-08,451865.0,361136.0,5642503.0
2024-01-09,597722.0,366943.0,6227656.0
2024-01-10,537347.0,502028.0,6153860.0
2024-01-11,648804.0,454045.0,6149265.0
2024-01-12,696865.0,442578.0,6025321.0
2024-01-13,522430.0,347724.0,6104898.0
2024-01-14,456740.0,267211.0,5667220.0
2024-01-15,498970.0,345192.0,6232521.0
2024-01-16,505452.0,327146.0,6439097.0
2024-01-17,513859.0,335040.0,5846617.0
2024-01-18,602106.0,357736.0,5557689.0
2024-01-19,503773.0,379796.0,6023878.0
2024-01-20,533418.0,355549.0,5793814.0
2024-01-21,497659.0,376855.0,5851011.0
2024-01-22,689654.0,344950.0,6322079.0
2024-01-23,598312.0,360055.0,6129202.0
2024-01-24,629358.0,356152.0,6391025.0
2024-01-25,843495.0,408577.0,6404541.0
2024-01-26,598035.0,412736.0,6501889.0
2024-01-27,707442.0,444872.0,6288457.0
2024-01-28,598462.0,414584.0,5929046.0
2024-01-29,681660.0,393315.0,6173965.0
2024-01-30,603912.0,411914.0,6218788.0
2024-01-31,580698.0,378001.0,6367988.0
2024-02-01,634504.0,371748.0,5992616.0
2024-02-02,608813.0,381619.0,6090314.0
2024-02-03,554318.0,360422.0,5644874.0
2024-02-04,558812.0,378876.0,5713191.0
2024-02-05,579876.0,410668.0,6147993.0
2024-02-06,581596.0,366689.0,6139415.0
2024-02-07,643963.0,369554.0,6080531.0
2024-02-08,538085.0,328229.0,6004129.0
2024-02-09,678352.0,365488.0,5635804.0
2024-02-10,683571.0,346356.0,5373992.0
2024-02-11,573394.0,352940.0,5207354.0
2024-02-12,706274.0,322980.0,5424027.0
2024-02-13,583926.0,393389.0,5764880.0
2024-02-14,477842.0,413332.0,5933283.0
2024-02-15,584200.0,398258.0,6023954.0
2024-02-16,545207.0,401155.0,6002666.0
2024-02-17,583216.0,367989.0,5877223.0
2024-02-18,495288.0,363897.0,6242451.0
2024-02-19,602112.0,391419.0,6767309.0
2024-02-20,586812.0,390590.0,6816490.0
2024-02-21,518812.0,361376.0,6863690.0
2024-02-22,540895.0,346131.0,7483115.0
2024-02-23,651543.0,388529.0,6941704.0
2024-02-24,547234.0,384554.0,6239180.0
2024-02-25,626249.0,397864.0,6343737.0
2024-02-26,557343.0,416230.0,6780246.0
2024-02-27,535590.0,425047.0,7115078.0
2024-02-28,615511.0,427678.0,7420783.0
2024-02-29,565830.0,413578.0,7384608.0
2024-03-01,640013.0,419179.0,7168177.0
2024-03-02,502389.0,419896.0,7094992.0
2024-03-03,533107.0,416642.0,7292592.0
2024-03-04,518634.0,411245.0,7716894.0
2024-03-05,732475.0,425328.0,8783540.0
2024-03-06,550123.0,401166.0,9511410.0
2024-03-07,670882.0,421132.0,9238815.0
2024-03-08,582106.0,411178.0,9346567.0
2024-03-09,603589.0,399101.0,9532418.0
2024-03-10,548634.0,375364.0,9078128.0
2024-03-11,773854.0,432109.0,9356558.0
2024-03-12,677644.0,419952.0,8548100.0
2024-03-13,751813.0,443189.0,8138730.0
2024-03-14,635166.0,453839.0,10295534.0
2024-03-15,510598.0,486708.0,9703451.0
2024-03-16,608249.0,498513.0,9888611.0
2024-03-17,573447.0,458845.0,10431434.0
2024-03-18,564207.0,475037.0,10096222.0
2024-03-19,649752.0,508754.0,10102039.0
2024-03-20,626407.0,540905.0,9907325.0
2024-03-21,480762.0,505169.0,9740487.0
2024-03-22,550270.0,530545.0,9634235.0
2024-03-23,601958.0,533671.0,8637752.0
2024-03-24,638941.0,490564.0,9005982.0
2024-03-25,565075.0,487363.0,9671390.0
2024-03-26,504499.0,450204.0,9917659.0
2024-03-27,521351.0,430486.0,9765884.0
2024-03-28,595768.0,447209.0,10286991.0
2024-03-29,510906.0,480330.0,9861092.0
2024-03-30,541407.0,472852.0,9511972.0
2024-03-31,394073.0,465914.0,9920188.0
2024-04-01,609904.0,455201.0,10142642.0
2024-04-02,599586.0,413209.0,9338059.0
2024-04-03,577164.0,399254.0,9471204.0
2024-04-04,641552.0,428674.0,9408540.0
2024-04-05,635006.0,451903.0,9363494.0
2024-04-06,594697.0,461212.0,9275659.0
2024-04-07,555622.0,434288.0,9250625.0
2024-04-08,552055.0,435862.0,9752602.0
2024-04-09,549933.0,441260.0,9662869.0
2024-04-10,490131.0,417461.0,9619689.0
2024-04-11,402580.0,431686.0,9561026.0
2024-04-12,465820.0,486013.0,8993592.0
2024-04-13,514131.0,399757.0,9025374.0
2024-04-14,499398.0,402648.0,8253713.0
2024-04-15,475331.0,424241.0,8951907.0
2024-04-16,572316.0,438931.0,9330856.0
2024-04-17,440036.0,471521.0,9181525.0
2024-04-18,480074.0,457435.0,9279324.0
2024-04-19,477048.0,432817.0,8956772.0
2024-04-20,269856.0,439353.0,9248716.0
2024-04-21,312812.0,419762.0,8521344.0
2024-04-22,390840.0,403298.0,9556262.0
2024-04-23,296125.0,405343.0,9675723.0
2024-04-24,469539.0,376898.0,9757960.0
2024-04-25,435224.0,405067.0,9427140.0
2024-04-26,439477.0,426931.0,9425269.0
2024-04-27,456701.0,408514.0,9031163.0
2024-04-28,450905.0,416023.0,9146775.0
2024-04-29,500212.0,467126.0,9594954.0
2024-04-30,484145.0,475669.0,9921621.0
2024-05-01,461708.0,442969.0,9289627.0
2024-05-02,471920.0,453695.0,9432126.0
2024-05-03,435928.0,424875.0,9476127.0
2024-05-04,364692.0,436791.0,9121468.0
2024-05-05,366006.0,448391.0,9083487.0
2024-05-06,402630.0,440656.0,10377918.0
2024-05-07,450083.0,441223.0,9825815.0
2024-05-08,446401.0,425383.0,9605463.0
2024-05-09,430860.0,414410.0,9875632.0
2024-05-10,345374.0,434606.0,10024041.0
2024-05-11,377994.0,421957.0,9473155.0
2024-05-12,364795.0,394113.0,9573355.0
2024-05-13,489803.0,387352.0,10201697.0
2024-05-14,454901.0,390242.0,10010464.0
2024-05-15,462137.0,393004.0,9607045.0
2024-05-16,437732.0,398979.0,9683513.0
2024-05-17,479083.0,390883.0,9882497.0
2024-05-18,405906.0,434446.0,9880695.0
2024-05-19,434811.0,374849.0,9687467.0
2024-05-20,453098.0,374562.0,10387072.0
2024-05-21,483831.0,413617.0,10707882.0
2024-05-22,465086.0,407367.0,10840824.0
2024-05-23,461318.0,381336.0,10427115.0
2024-05-24,407540.0,384057.0,10275782.0
2024-05-25,354698.0,432672.0,9713229.0
2024-05-26,327241.0,395820.0,8899647.0
2024-05-27,370245.0,377910.0,10028912.0
2024-05-28,418028.0,343569.0,10771058.0
2024-05-29,300141.0,381529.0,11030976.0
2024-05-30,369293.0,367255.0,10954691.0
2024-05-31,375686.0,383703.0,10682748.0
2024-06-01,312292.0,351736.0,10544085.0
2024-06-02,316202.0,325627.0,10524808.0
2024-06-03,403050.0,352165.0,10195948.0
2024-06-04,370433.0,379468.0,9638536.0
2024-06-05,313703.0,362292.0,9779611.0
2024-06-06,337387.0,345520.0,9862536.0
2024-06-07,287710.0,371611.0,9664929.0
2024-06-08,418217.0,387877.0,10121631.0
2024-06-09,368041.0,382170.0,8972911.0
2024-06-10,408564.0,374927.0,9161189.0
2024-06-11,439687.0,370042.0,9594393.0
2024-06-12,417075.0,404173.0,9629684.0
2024-06-13,353434.0,409533.0,9533761.0
2024-06-14,318385.0,394291.0,9780968.0
2024-06-15,396860.0,394421.0,8973538.0
2024-06-16,532330.0,384854.0,8510007.0
2024-06-17,505608.0,380192.0,9166640.0
2024-06-18,486308.0,361914.0,9016907.0
2024-06-19,374033.0,379721.0,9020725.0
2024-06-20,421534.0,372478.0,9332335.0
2024-06-21,452599.0,504286.0,10138401.0
2024-06-22,426420.0,605830.0,9941440.0
2024-06-23,333036.0,395835.0,10093477.0
2024-06-24,511563.0,395195.0,10491416.0
2024-06-25,412239.0,429276.0,10533650.0
2024-06-26,397398.0,487756.0,10757597.0
2024-06-27,499622.0,418053.0,11097726.0
2024-06-28,485576.0,415270.0,11221984.0
2024-06-29,486585.0,466774.0,10726152.0
2024-06-30,455919.0,403551.0,10629481.0
2024-07-01,624289.0,387149.0,11112828.0
2024-07-02,514566.0,379941.0,10903067.0
2024-07-03,507628.0,352177.0,10568315.0
2024-07-04,462613.0,429707.0,10575551.0
2024-07-05,421965.0,431881.0,10451533.0
2024-07-06,485069.0,428908.0,10212559.0
2024-07-07,400351.0,352406.0,10744512.0
2024-07-08,490954.0,397345.0,11084633.0
2024-07-09,491451.0,400845.0,11053470.0
2024-07-10,410581.0,404721.0,11264810.0
2024-07-11,410096.0,414409.0,11615058.0
2024-07-12,461918.0,439613.0,11029810.0
2024-07-13,381426.0,419966.0,11019260.0
2024-07-14,533069.0,361787.0,11560786.0
2024-07-15,545363.0,376349.0,13387279.0
2024-07-16,502757.0,362787.0,13123905.0
2024-07-17,495607.0,336333.0,13445604.0
2024-07-18,515443.0,351184.0,13373844.0
2024-07-19,504082.0,356484.0,11657093.0
2024-07-20,477833.0,372296.0,11396305.0
2024-07-21,395789.0,348795.0,11446020.0
2024-07-22,495771.0,349881.0,11892422.0
2024-07-23,417384.0,375655.0,12202887.0
2024-07-24,452210.0,360611.0,12350680.0
2024-07-25,454462.0,350583.0,12399135.0
2024-07-26,429175.0,376348.0,11793753.0
2024-07-27,452318.0,345528.0,11427451.0
2024-07-28,365539.0,366328.0,11751039.0
2024-07-29,517621.0,348921.0,12705310.0
2024-07-30,417304.0,364430.0,13295147.0
2024-07-31,489427.0,361628.0,11498560.0
2024-08-01,486515.0,321976.0,12924987.0
2024-08-02,482122.0,322770.0,12400718.0
2024-08-03,468481.0,401927.0,11800963.0
2024-08-04,438357.0,370958.0,11682380.0
2024-08-05,511362.0,326031.0,12310546.0
2024-08-06,479740.0,365759.0,12275333.0
2024-08-07,478802.0,359727.0,12293217.0
2024-08-08,470635.0,318022.0,12538339.0
2024-08-09,449825.0,340290.0,12317010.0
2024-08-10,392672.0,386652.0,12266067.0
2024-08-11,433464.0,322414.0,12413010.0
2024-08-12,494898.0,294425.0,13827050.0
2024-08-13,479731.0,332829.0,13606540.0
2024-08-14,434643.0,518637.0,13564632.0
2024-08-15,473999.0,483192.0,14208196.0
2024-08-16,458265.0,392283.0,14177745.0
2024-08-17,383643.0,361262.0,13840979.0
2024-08-18,348472.0,355336.0,13559027.0
2024-08-19,458679.0,320566.0,14540002.0
2024-08-20,431622.0,327198.0,15724459.0
2024-08-21,449890.0,351851.0,15043738.0
2024-08-22,470840.0,352224.0,14707307.0
2024-08-23,454530.0,368667.0,14268488.0
2024-08-24,379509.0,396752.0,14811233.0
2024-08-25,335303.0,311604.0,16377225.0
2024-08-26,443871.0,371859.0,16153987.0
2024-08-27,451919.0,373044.0,15716480.0
2024-08-28,499249.0,357438.0,16124434.0
2024-08-29,464028.0,387543.0,16130928.0
2024-08-30,565015.0,385208.0,17948437.0
2024-08-31,426028.0,347563.0,15131358.0
2024-09-01,425550.0,332969.0,13092628.0
2024-09-02,467095.0,342425.0,15387979.0
2024-09-03,450821.0,351022.0,15257170.0
2024-09-04,450289.0,328923.0,16128648.0
2024-09-05,468678.0,331972.0,15718562.0
2024-09-06,454093.0,343696.0,17273711.0
2024-09-07,386707.0,346559.0,16432155.0
2024-09-08,367940.0,371598.0,15184669.0
2024-09-09,506267.0,363442.0,17589676.0
2024-09-10,475057.0,360837.0,18556707.0
2024-09-11,419073.0,396298.0,16658218.0
2024-09-12,512626.0,369194.0,17861689.0
2024-09-13,530303.0,365014.0,16542463.0
2024-09-14,419522.0,366327.0,16142174.0
2024-09-15,444417.0,371909.0,15442436.0
2024-09-16,468064.0,313637.0,15939554.0
2024-09-17,514624.0,348960.0,16153483.0
2024-09-18,468265.0,308572.0,16246413.0
2024-09-19,486831.0,307702.0,16085701.0
2024-09-20,557978.0,303797.0,16183067.0
2024-09-21,438369.0,284497.0,14700351.0
2024-09-22,379433.0,283568.0,14226540.0
2024-09-23,547031.0,293165.0,15434675.0
2024-09-24,506865.0,303539.0,15150531.0
2024-09-25,477862.0,315843.0,16016695.0
2024-09-26,472296.0,320579.0,18379886.0
2024-09-27,489656.0,367157.0,17371644.0
2024-09-28,406281.0,363739.0,16202399.0
2024-09-29,447587.0,353096.0,15750497.0
2024-09-30,475080.0,367325.0,15893201.0
2024-10-01,512596.0,432634.0,14954207.0
2024-10-02,472006.0,361605.0,14260934.0
2024-10-03,478411.0,369780.0,15416656.0
2024-10-04,502092.0,349202.0,15896152.0
2024-10-05,366558.0,324597.0,12633952.0
2024-10-06,389071.0,298266.0,14705539.0
2024-10-07,456301.0,322324.0,15660602.0
2024-10-08,547194.0,321422.0,16175286.0
2024-10-09,425921.0,364804.0,16090531.0
2024-10-10,444579.0,338327.0,15794442.0
2024-10-11,438874.0,375207.0,16591448.0
2024-10-12,345395.0,362777.0,16049821.0
2024-10-13,378604.0,301154.0,14835220.0
2024-10-14,467783.0,359701.0,17337144.0
2024-10-15,540294.0,388420.0,15985350.0
2024-10-16,380830.0,362418.0,16691809.0
2024-10-17,507088.0,421733.0,16010843.0
2024-10-18,476466.0,431180.0,16554765.0
2024-10-19,452534.0,449634.0,16593320.0
2024-10-20,467607.0,403109.0,14387355.0
2024-10-21,471005.0,411667.0,17425725.0
2024-10-22,375464.0,395428.0,19864268.0
2024-10-23,477504.0,387942.0,17219935.0
2024-10-24,428491.0,363974.0,15206148.0
2024-10-25,560790.0,370975.0,16502305.0
2024-10-26,490480.0,361264.0,15725488.0
2024-10-27,442259.0,316064.0,14779039.0
2024-10-28,532575.0,332444.0,17285272.0
2024-10-29,551072.0,397885.0,18799008.0
2024-10-30,519698.0,323347.0,18051956.0
2024-10-31,523213.0,338795.0,16105930.0
2024-11-01,540822.0,350482.0,15811338.0
2024-11-02,447550.0,346733.0,15656613.0
2024-11-03,415353.0,375653.0,15464083.0
2024-11-04,554685.0,346555.0,16658455.0
2024-11-05,510784.0,350607.0,17687727.0
2024-11-06,607978.0,358806.0,17212359.0
2024-11-07,541727.0,389903.0,16718607.0
2024-11-08,546456.0,402295.0,16353199.0
2024-11-09,413566.0,365843.0,14683319.0
2024-11-10,505987.0,380981.0,16236991.0
2024-11-11,588796.0,414035.0,17571199.0
2024-11-12,630768.0,405279.0,17417153.0
2024-11-13,499181.0,389795.0,17048220.0
2024-11-14,503544.0,406439.0,17484918.0
2024-11-15,581281.0,407477.0,17266817.0
2024-11-16,535301.0,412193.0,18640835.0
2024-11-17,448535.0,405699.0,16492559.0
2024-11-18,524655.0,399100.0,18716616.0
2024-11-19,487314.0,394670.0,18615704.0
2024-11-20,473294.0,424094.0,17403078.0
2024-11-21,625755.0,425423.0,18480329.0
2024-11-22,545854.0,437666.0,17315402.0
2024-11-23,578157.0,423168.0,17233380.0
2024-11-24,524228.0,399237.0,16738680.0
2024-11-25,647490.0,438341.0,18198486.0
2024-11-26,510976.0,421249.0,18091930.0
2024-11-27,515821.0,443263.0,19314907.0
2024-11-28,471429.0,445203.0,19195902.0
2024-11-29,481832.0,440921.0,17527478.0
2024-11-30,527079.0,413079.0,16631752.0
2024-12-01,442014.0,403214.0,16694802.0
2024-12-02,623315.0,431039.0,18184598.0
2024-12-03,598187.0,437831.0,18940889.0
2024-12-04,598254.0,435607.0,17946178.0
2024-12-05,615175.0,450227.0,17994898.0
2024-12-06,573866.0,436788.0,17250584.0
2024-12-07,507333.0,432034.0,17342895.0
2024-12-08,583229.0,419729.0,16548301.0
2024-12-09,644439.0,415724.0,16373536.0
2024-12-10,664004.0,457183.0,16122265.0
2024-12-11,518800.0,442658.0,17217556.0
2024-12-12,583518.0,466232.0,16190625.0
2024-12-13,620544.0,444427.0,16712488.0
2024-12-14,501773.0,432311.0,16044320.0
2024-12-15,494374.0,420775.0,14673351.0
2024-12-16,645732.0,425848.0,16924578.0
2024-12-17,529699.0,466179.0,17649801.0
2024-12-18,584970.0,441022.0,16476292.0
2024-12-19,568694.0,430169.0,16136283.0
2024-12-20,584899.0,458225.0,16121130.0
2024-12-21,485429.0,459244.0,14981390.0
2024-12-22,530934.0,468360.0,14074401.0
2024-12-23,541118.0,487222.0,15335415.0
2024-12-24,524955.0,480300.0,14944540.0
2024-12-25,470393.0,443433.0,14346625.0
2024-12-26,505224.0,414363.0,15816763.0
2024-12-27,583176.0,424453.0,15407996.0
2024-12-28,478861.0,402010.0,15101092.0
2024-12-29,466915.0,410745.0,14917261.0
2024-12-30,572778.0,419922.0,15994774.0
2024-12-31,514663.0,414330.0,16076928.0
2025-01-01,445389.0,320347.0,14925368.0
2025-01-02,550243.0,365824.0,15293216.0
2025-01-03,501092.0,413779.0,15208542.0
2025-01-04,449141.0,382840.0,15580527.0
2025-01-05,446214.0,376373.0,14954148.0
2025-01-06,495954.0,384259.0,16733558.0
2025-01-07,514562.0,396297.0,16594678.0
2025-01-08,495852.0,382625.0,16351950.0
2025-01-09,490122.0,397342.0,17809923.0
2025-01-10,532496.0,391017.0,17058134.0
2025-01-11,423840.0,381070.0,15954792.0
2025-01-12,474245.0,368090.0,15647019.0
2025-01-13,478727.0,420565.0,15918524.0
2025-01-14,524970.0,445092.0,16631196.0
2025-01-15,522562.0,422904.0,16822459.0
2025-01-16,513891.0,421798.0,16861286.0
2025-01-17,552000.0,409442.0,16542182.0
2025-01-18,452482.0,385192.0,17255186.0
2025-01-19,498517.0,413671.0,18363942.0
2025-01-20,512486.0,456833.0,17771894.0
2025-01-21,580726.0,430994.0,16066104.0
2025-01-22,553911.0,428340.0,16167747.0
2025-01-23,535203.0,444013.0,16190152.0
2025-01-24,501848.0,472994.0,16311134.0
2025-01-25,457185.0,553925.0,15404004.0
2025-01-26,409166.0,433468.0,15093164.0
2025-01-27,540602.0,412083.0,16233827.0
2025-01-28,482504.0,408357.0,16220900.0
2025-01-29,488820.0,395629.0,16011545.0
2025-01-30,511773.0,408250.0,15609039.0
2025-01-31,468830.0,390866.0,14701737.0
2025-02-01,494815.0,357216.0,14032817.0
2025-02-02,514072.0,341752.0,14364044.0
2025-02-03,583561.0,369775.0,15509781.0
2025-02-04,536326.0,409332.0,14847793.0
2025-02-05,514296.0,391264.0,14412226.0
2025-02-06,502315.0,465375.0,14870648.0
2025-02-07,505625.0,464200.0,13907493.0
2025-02-08,416845.0,408729.0,13336677.0
2025-02-09,412995.0,385017.0,14410327.0
2025-02-10,532078.0,500545.0,14756679.0
2025-02-11,547890.0,426634.0,14793822.0
2025-02-12,477128.0,418389.0,13999492.0
2025-02-13,490463.0,421349.0,14822912.0
2025-02-14,489427.0,452967.0,13587303.0
2025-02-15,412849.0,366551.0,12298417.0
2025-02-16,376251.0,389431.0,12318036.0
2025-02-17,503791.0,471445.0,13969063.0
2025-02-18,525209.0,428258.0,13556923.0
2025-02-19,427653.0,405739.0,14676136.0
2025-02-20,450435.0,451067.0,14546254.0
2025-02-21,442493.0,446330.0,13565907.0
2025-02-22,403680.0,366125.0,12132135.0
2025-02-23,278612.0,391025.0,11784534.0
2025-02-24,443322.0,440661.0,13392516.0
2025-02-25,529798.0,438834.0,13288421.0
2025-02-26,549340.0,408893.0,12584663.0
2025-02-27,617240.0,409440.0,14064371.0
2025-02-28,605294.0,411071.0,13443655.0
2025-03-01,572009.0,356190.0,11415209.0
2025-03-02,434717.0,334947.0,12619105.0
2025-03-03,553963.0,412369.0,12577698.0
2025-03-04,480825.0,414727.0,12788703.0
2025-03-05,496072.0,414027.0,11760880.0
2025-03-06,559818.0,448969.0,12056878.0
2025-03-07,614005.0,396118.0,13172465.0
2025-03-08,450898.0,342903.0,11702074.0
2025-03-09,452310.0,342109.0,11524248.0
2025-03-10,546981.0,394804.0,12205917.0
2025-03-11,521351.0,420960.0,12224212.0
